dosya_adi,stok_kodu,uzanti,dosya_boyutu_byte,veritabaninda_var_mi
284_212_620_1.png,284_212_620,.png,15068,False
284_212_620_2.png,284_212_620,.png,15068,False
285_617_216_1.jpg,285_617_216,.jpg,4096,False
285_617_216_2.jpg,285_617_216,.jpg,4096,False
286_212_1.png,286_212,.png,3920,False
288_620_212_1.png,288_620_212,.png,17614,False
288_620_212_2.png,288_620_212,.png,17614,False
289_210_617_1.png,289_210_617,.png,16754,False
289_210_617_2.png,289_210_617,.png,16754,False
290_625_215_1.png,290_625_215,.png,20569,False
290_625_215_2.png,290_625_215,.png,20569,False
291_540_1.png,291_540,.png,17482,False
292_210_617_117_1.png,292_210_617_117,.png,21983,False
292_210_617_117_2.png,292_210_617_117,.png,21983,False
294_712_1.jpg,294_712,.jpg,4096,False
295_217_223_220_1.jpg,295_217_223_220,.jpg,4096,False
296_221-T_221-4_TAS_221-5_TAS_1.jpg,296_221-T_221-4_TAS_221-5_TAS,.jpg,4096,False
297_216_625_1.png,297_216_625,.png,15573,False
297_216_625_2.png,297_216_625,.png,15573,False
298_212_1.jpg,298_212,.jpg,4096,False
"299_938,925_1.png","299_938,925",.png,15740,False
300_938_928_1.png,300_938_928,.png,12433,False
301_028_023_025_015_1.png,301_028_023_025_015,.png,16620,False
"302,_025_020_1.png","302,_025_020",.png,20353,False
303_028_017_033_022_1.png,303_028_017_033_022,.png,3141,False
304_814_215_1.jpg,304_814_215,.jpg,4096,False
304_814_215_2.jpg,304_814_215,.jpg,4096,False
305_214_620_625_714_622_1.jpg,305_214_620_625_714_622,.jpg,4096,False
305_214_620_625_714_622_2.jpg,305_214_620_625_714_622,.jpg,4096,False
305_214_620_625_714_622_3.jpg,305_214_620_625_714_622,.jpg,4096,False
306_215_215-T_1.jpg,306_215_215-T,.jpg,4096,False
307_818_1.jpg,307_818,.jpg,4096,False
308_812_1.jpg,308_812,.jpg,4096,False
309_819_1.jpg,309_819,.jpg,4096,False
"310_017_022,015_1.png","310_017_022,015",.png,13534,False
311_517_520_525_530_1.png,311_517_520_525_530,.png,15552,False
312_220_224_1.png,312_220_224,.png,19947,False
313_220_224_1.png,313_220_224,.png,12897,False
314_220_224_1.png,314_220_224,.png,13776,False
315_214_620_1.png,315_214_620,.png,17714,False
315_214_620_2.png,315_214_620,.png,17714,False
316_822_1.png,316_822,.png,14244,False
317_215_620_1.png,317_215_620,.png,18191,False
317_215_620_2.png,317_215_620,.png,18191,False
318_865_1.png,318_865,.png,9582,False
319_022_014_018_1.png,319_022_014_018,.png,17093,False
320_224_X_12_1.png,320_224_X_12,.png,5681,False
321_218_X_15_1.png,321_218_X_15,.png,13500,False
322_215_620_1.png,322_215_620,.png,12657,False
322_215_620_2.png,322_215_620,.png,12657,False
323_012_1.jpg,323_012,.jpg,4096,False
324_219_224_1.png,324_219_224,.png,15911,False
325_824_1.png,325_824,.png,13270,False
326_218_x_17_1.png,326_218_x_17,.png,18545,False
327_224_829_1.png,327_224_829,.png,5836,False
327_224_829_2.png,327_224_829,.png,5836,False
328_023_1.png,328_023,.png,7597,False
329_224_x_10(10_içcap)_224_x12_1.png,329_224_x_10(10_içcap)_224_x12,.png,8737,False
330_215_x29_1.png,330_215_x29,.png,11903,False
331_014_1.png,331_014,.png,12952,False
332_023_1.png,332_023,.png,12297,False
333_224x12-d_(delikli)_1.png,333_224x12-d_(delikli),.png,9600,False
334_826_(_zmk0058)_1.png,334_826_(_zmk0058),.png,19970,False
335_224_829_1.png,335_224_829,.png,4668,False
335_224_829_2.png,335_224_829,.png,4668,False
336_928_İNGİLTERE_1.jpg,336_928_İNGİLTERE,.jpg,4096,False
337_224_829_1.png,337_224_829,.png,12844,False
337_224_829_2.png,337_224_829,.png,12844,False
338_217_217-T_211_211-T_208_1.png,338_217_217-T_211_211-T_208,.png,3225,False
339_222_1.png,339_222,.png,20554,False
340_012_1.jpg,340_012,.jpg,4096,False
341_225_825_620_1.png,341_225_825_620,.png,14184,False
341_225_825_620_2.png,341_225_825_620,.png,12453,False
341_225_825_620_3.png,341_225_825_620,.png,12453,False
341_225_825_620_4.png,341_225_825_620,.png,12453,False
341_225_825_620_5.png,341_225_825_620,.png,14184,False
341_225_825_620_6.png,341_225_825_620,.png,14184,False
342_620_214_214-M_1.png,342_620_214_214-M,.png,19402,False
342_620_214_214-M_2.png,342_620_214_214-M,.png,19402,False
343_220_214_1.png,343_220_214,.png,15484,False
344_017_1.png,344_017,.png,13896,False
345_120_217_220_1.png,345_120_217_220,.png,19763,False
346_224_829_1.png,346_224_829,.png,14676,False
346_224_829_2.png,346_224_829,.png,14676,False
347_620_1.png,347_620,.png,14782,False
348_224_829_1.png,348_224_829,.png,8634,False
348_224_829_2.png,348_224_829,.png,8634,False
349_224_829_1.png,349_224_829,.png,5134,False
349_224_829_2.png,349_224_829,.png,5134,False
350_217_620_1.png,350_217_620,.png,16307,False
350_217_620_2.png,350_217_620,.png,16307,False
351_217_1.png,351_217,.png,16828,False
352_218_1.png,352_218,.png,14721,False
353_224-K_823-A_1.png,353_224-K_823-A,.png,20530,False
353_224-K_823-A_2.png,353_224-K_823-A,.png,11793,False
354_220_215_1.png,354_220_215,.png,16329,False
355_037_030_1.png,355_037_030,.png,19341,False
356_025_225_1.png,356_025_225,.png,20854,False
356_025_225_2.png,356_025_225,.png,20854,False
357_620_617_622_212_1.png,357_620_617_622_212,.png,19949,False
357_620_617_622_212_2.png,357_620_617_622_212,.png,19949,False
358_017_1.png,358_017,.png,14059,False
359_846_214_1.png,359_846_214,.png,17217,False
359_846_214_2.png,359_846_214,.png,17217,False
360_230_1.png,360_230,.png,18981,False
361_041_1.png,361_041,.png,16677,False
362_230_1.png,362_230,.png,16237,False
363_020_1.png,363_020,.png,4748,False
364_215_1.png,364_215,.png,16124,False
365_208-ss28_210-ss34_1.png,365_208-ss28_210-ss34,.png,13053,False
366_138_130_123_1.png,366_138_130_123,.png,16717,False
367_220_1.png,367_220,.png,14431,False
368_818_218_1.png,368_818_218,.png,13856,False
368_818_218_2.png,368_818_218,.png,13856,False
369_030_1.png,369_030,.png,17419,False
370_218_1.png,370_218,.png,20338,False
371_210_212_214_1.png,371_210_212_214,.png,3613,False
372_210_212_1.png,372_210_212,.png,4391,False
373_211_1.png,373_211,.png,9596,False
374_218_1.png,374_218,.png,28496,False
375_827_1.png,375_827,.png,22570,False
376_826_1.png,376_826,.png,24768,False
377_140_1.png,377_140,.png,18300,False
378_216_1.png,378_216,.png,24108,False
379_840_1.png,379_840,.png,10091,False
380_840_1.png,380_840,.png,11597,False
381_840_1.png,381_840,.png,20638,False
"382_834_-M_850-P,834_TEKLİ_1.png","382_834_-M_850-P,834_TEKLİ",.png,16053,False
"382_834_-M_850-P,834_TEKLİ_2.png","382_834_-M_850-P,834_TEKLİ",.png,8521,False
383_023_1.png,383_023,.png,10947,False
384_025_1.png,384_025,.png,22781,False
385_619_1.png,385_619,.png,18956,False
386_938_1.png,386_938,.png,13013,False
387_220_228_216_220_PARÇASI_1.png,387_220_228_216_220_PARÇASI,.png,12087,False
387_220_228_216_220_PARÇASI_2.png,387_220_228_216_220_PARÇASI,.png,9535,False
387_220_228_216_220_PARÇASI_3.png,387_220_228_216_220_PARÇASI,.png,11670,False
388_224_1.png,388_224,.png,7888,False
389_028_018_1.png,389_028_018,.png,11964,False
"390_020_025_030,027.5_(_STANDART_ALT_)_1.png","390_020_025_030,027.5_(_STANDART_ALT_)",.png,7955,False
391_028_1.jpg,391_028,.jpg,4096,False
392_923_1.png,392_923,.png,20803,False
393_224_1.png,393_224,.png,36143,False
394_025_023_1.png,394_025_023,.png,15115,False
395_214_1.png,395_214,.png,22476,False
396_210_212_008_1.png,396_210_212_008,.png,5104,False
396_210_212_008_2.png,396_210_212_008,.png,5104,False
397_210_1.png,397_210,.png,14753,False
398_125_1.png,398_125,.png,13823,False
399_923_1.png,399_923,.png,17821,False
400_020_1.png,400_020,.png,11302,False
401_050_1.png,401_050,.png,26679,False
402_623_215_1.png,402_623_215,.png,33041,False
402_623_215_2.png,402_623_215,.png,33041,False
403_819_835_1.png,403_819_835,.png,18880,False
404_215_1.png,404_215,.png,24355,False
405_228_1.png,405_228,.png,33759,False
406_618_1.png,406_618,.png,23444,False
407_111_111-K_1.png,407_111_111-K,.png,9042,False
407_111_111-K_2.png,407_111_111-K,.png,16810,False
408_715_620_1.png,408_715_620,.png,12635,False
408_715_620_2.png,408_715_620,.png,12635,False
409_209_212_1.jpg,409_209_212,.jpg,4096,False
410_925_1.png,410_925,.png,34449,False
411_037_1.png,411_037,.png,13690,False
412_040_1.jpg,412_040,.jpg,4096,False
413_013_1.png,413_013,.png,23901,False
414_109_707_208_1.png,414_109_707_208,.png,8639,False
414_109_707_208_2.png,414_109_707_208,.png,8639,False
415_011_1.png,415_011,.png,27817,False
416_015_1.png,416_015,.png,27027,False
417_011_1.png,417_011,.png,28375,False
418_042_1.png,418_042,.png,31476,False
419_038_1.jpg,419_038,.jpg,4096,False
420_038_1.png,420_038,.png,15192,False
421_018_1.png,421_018,.png,26576,False
422_035_1.png,422_035,.png,29840,False
423_159_1.png,423_159,.png,30746,False
424_207_1.png,424_207,.png,10581,False
425_060_1.jpg,425_060,.jpg,4096,False
426_195_1.png,426_195,.png,20433,False
427_214_1.png,427_214,.png,12163,False
428_018_014_1.png,428_018_014,.png,11305,False
429_015_1.png,429_015,.png,12761,False
430_020_016_1.png,430_020_016,.png,8723,False
431_025_1.png,431_025,.png,13216,False
432_016_035_1.png,432_016_035,.png,10090,False
433_019_1.png,433_019,.png,30031,False
434_108_1.png,434_108,.png,20345,False
435_025_030_035_1.png,435_025_030_035,.png,20059,False
435_025_030_035_2.png,435_025_030_035,.png,13522,False
436_108_1.png,436_108,.png,11680,False
437_840_1.png,437_840,.png,11052,False
438_225_1.png,438_225,.png,26837,False
439_923_928_(İNGİLTERE)_1.png,439_923_928_(İNGİLTERE),.png,20123,False
440_216_210_620_1.png,440_216_210_620,.png,18833,False
440_216_210_620_2.png,440_216_210_620,.png,18833,False
441_220_1.png,441_220,.png,17587,False
442_230_1.png,442_230,.png,24080,False
443_041_1.png,443_041,.png,12513,False
444_214_1.png,444_214,.png,21808,False
445_212_1.png,445_212,.png,21343,False
446_212_210_1.png,446_212_210,.png,32068,False
447_215_1.png,447_215,.png,18549,False
448_213_1.png,448_213,.png,33375,False
449_835_214_1.png,449_835_214,.png,9527,False
449_835_214_2.png,449_835_214,.png,9527,False
450_213_1.png,450_213,.png,22283,False
451_213_210_1.png,451_213_210,.png,20925,False
452_212_210_1.png,452_212_210,.png,22468,False
453_212_620_1.png,453_212_620,.png,37064,False
453_212_620_2.png,453_212_620,.png,37064,False
454_212_1.png,454_212,.png,30747,False
455_212_1.png,455_212,.png,36992,False
456_212_1.png,456_212,.png,20450,False
457_105_108_1.png,457_105_108,.png,10971,False
458_212_1.png,458_212,.png,25027,False
459_019_1.png,459_019,.png,13619,False
460_220_1.jpg,460_220,.jpg,4096,False
461_218_1.jpg,461_218,.jpg,4096,False
462_215_1.png,462_215,.png,14211,False
463_215_1.png,463_215,.png,15850,False
464_213_1.png,464_213,.png,12532,False
465_840_1.png,465_840,.png,14147,False
466_120_1.png,466_120,.png,17548,False
467_212_1.png,467_212,.png,18194,False
468_219_1.jpg,468_219,.jpg,4096,False
469_210_1.jpg,469_210,.jpg,4096,False
470_912_1.jpg,470_912,.jpg,4096,False
471_223_1.png,471_223,.png,20147,False
472_010_1.png,472_010,.png,25361,False
473_011_1.png,473_011,.png,24227,False
474_008_009_011_1.png,474_008_009_011,.png,22700,False
"475_010_012_018,020_1.png","475_010_012_018,020",.png,24324,False
476_016_1.png,476_016,.png,27511,False
478_012_1.png,478_012,.png,10667,False
481_210_212_1.png,481_210_212,.png,37059,False
482_210_214_1.png,482_210_214,.png,20429,False
483_212_1.png,483_212,.png,20374,False
483_212_2.png,483_212,.png,18179,False
484_210_620_1.png,484_210_620,.png,18179,False
484_210_620_2.png,484_210_620,.png,20103,False
486_210_214_620_1.png,486_210_214_620,.png,20228,False
486_210_214_620_2.png,486_210_214_620,.png,20228,False
487_820_1.png,487_820,.png,9675,False
488_823_1.png,488_823,.png,9081,False
489_216_1.png,489_216,.png,20579,False
490_210_214_620_1.png,490_210_214_620,.png,21253,False
490_210_214_620_2.png,490_210_214_620,.png,21253,False
491_212_1.png,491_212,.png,16157,False
492_214_1.png,492_214,.png,14395,False
493_215_1.png,493_215,.png,18629,False
494_214_1.png,494_214,.png,19425,False
495_212_1.png,495_212,.png,14632,False
496_212_1.png,496_212,.png,18767,False
497_212_1.png,497_212,.png,19666,False
498_212_1.png,498_212,.png,19247,False
499_213_1.png,499_213,.png,21634,False
500_010_012_1.png,500_010_012,.png,13123,False
501_212_1.png,501_212,.png,21038,False
502_817_1.png,502_817,.png,20682,False
503_820_1.png,503_820,.png,23856,False
504_212_1.png,504_212,.png,27684,False
505_215_1.png,505_215,.png,19032,False
506_214_1.png,506_214,.png,21876,False
507_212_1.png,507_212,.png,19171,False
508_824_1.png,508_824,.png,17728,False
509_218_1.png,509_218,.png,3587,False
510_214_1.png,510_214,.png,24942,False
511_210_214_620_1.png,511_210_214_620,.png,18605,False
511_210_214_620_2.png,511_210_214_620,.png,16639,False
511_210_214_620_3.png,511_210_214_620,.png,16639,False
511_210_214_620_4.png,511_210_214_620,.png,18605,False
512_210_214_620_1.jpg,512_210_214_620,.jpg,4096,False
512_210_214_620_2.jpg,512_210_214_620,.jpg,4096,False
513_212_1.png,513_212,.png,22056,False
514_210_810_1.png,514_210_810,.png,28147,False
514_210_810_2.png,514_210_810,.png,28147,False
515_210_214_620_1.png,515_210_214_620,.png,24027,False
515_210_214_620_2.png,515_210_214_620,.png,24027,False
516_210_214_620_1.jpg,516_210_214_620,.jpg,12288,False
516_210_214_620_2.jpg,516_210_214_620,.jpg,12288,False
517_214_1.png,517_214,.png,18895,False
518_214_1.png,518_214,.png,13937,False
519_214_1.jpg,519_214,.jpg,4096,False
520_214_620_1.png,520_214_620,.png,31769,False
520_214_620_2.png,520_214_620,.png,20131,False
521_214_1.png,521_214,.png,32609,False
522_830_1.png,522_830,.png,33971,False
523_214_1.png,523_214,.png,22082,False
524_214_1.png,524_214,.png,21184,False
525_830_1.png,525_830,.png,25547,False
526_214_1.png,526_214,.png,34352,False
527_040_1.png,527_040,.png,22709,False
528_118_1.png,528_118,.png,28798,False
529_020_025_1.png,529_020_025,.png,19923,False
530_215_1.png,530_215,.png,21841,False
531_215_620_1.png,531_215_620,.png,35245,False
531_215_620_2.png,531_215_620,.png,35245,False
532_215_1.png,532_215,.png,17435,False
533_124_124_D_1.png,533_124_124_D,.png,8857,False
534_723_711_1.png,534_723_711,.png,11956,False
535_025_030_1.png,535_025_030,.png,6158,False
536_012_015_1.png,536_012_015,.png,10098,False
537_015_025_1.png,537_015_025,.png,11800,False
538_030_040_050_020_025_1.png,538_030_040_050_020_025,.png,7362,False
539_012_1.jpg,539_012,.jpg,4096,False
540_012_1.png,540_012,.png,19607,False
541_038_1.png,541_038,.png,6606,False
"542_015,012_1.png","542_015,012",.png,8006,False
543_012_015_1.png,543_012_015,.png,10466,False
544_108_110_1.png,544_108_110,.png,8217,False
545_023_1.png,545_023,.png,9791,False
546_828_1.png,546_828,.png,6915,False
547_020_1.png,547_020,.png,22048,False
548_020_014_1.jpg,548_020_014,.jpg,4096,False
548_020_014_2.jpg,548_020_014,.jpg,4096,False
549_215_620_1.png,549_215_620,.png,26374,False
549_215_620_2.png,549_215_620,.png,26374,False
550_210_1.png,550_210,.png,7005,False
551_010_013_1.png,551_010_013,.png,19475,False
552_012_010_008_018_1.png,552_012_010_008_018,.png,13911,False
553_015_012_1.png,553_015_012,.png,5230,False
553_015_012_2.png,553_015_012,.png,6663,False
554_060_ÜST_060-ALT_1.png,554_060_ÜST_060-ALT,.png,9772,False
555_060_1.png,555_060,.png,28670,False
556_020_1.png,556_020,.png,22388,False
557_040_1.png,557_040,.png,37443,False
558_840_1.png,558_840,.png,31404,False
559_212_620_1.png,559_212_620,.png,19662,False
559_212_620_2.png,559_212_620,.png,19662,False
560_212_620_1.png,560_212_620,.png,19554,False
560_212_620_2.png,560_212_620,.png,19554,False
561_212_620_1.png,561_212_620,.png,19963,False
561_212_620_2.png,561_212_620,.png,19963,False
562_210_620_1.jpg,562_210_620,.jpg,4096,False
562_210_620_2.jpg,562_210_620,.jpg,4096,False
563_210_1.png,563_210,.png,22337,False
564_210_1.png,564_210,.png,16896,False
565_210_1.png,565_210,.png,18444,False
566_210_620_1.png,566_210_620,.png,14708,False
566_210_620_2.png,566_210_620,.png,14708,False
567_210_620_1.png,567_210_620,.png,14516,False
567_210_620_2.png,567_210_620,.png,14516,False
568_212_1.png,568_212,.png,11482,False
569_210_220_1.png,569_210_220,.png,23238,False
570_210_110_1.png,570_210_110,.png,17133,False
571_210_620_1.png,571_210_620,.png,22707,False
571_210_620_2.png,571_210_620,.png,22707,False
572_050-050(3.45)_1.png,572_050-050(3.45),.png,8540,False
573_051-051-ALT_1.png,573_051-051-ALT,.png,9967,False
573_051-051-ALT_2.png,573_051-051-ALT,.png,6442,False
574_035_1.png,574_035,.png,20804,False
575_212_620_1.png,575_212_620,.png,14149,False
575_212_620_2.png,575_212_620,.png,14149,False
576_212_1.png,576_212,.png,22912,False
577_210_1.png,577_210,.png,15277,False
578_212_1.png,578_212,.png,16074,False
579_210_1.png,579_210,.png,23236,False
580_212_1.png,580_212,.png,12863,False
581_212_1.png,581_212,.png,18801,False
582_212_620_1.png,582_212_620,.png,21121,False
582_212_620_2.png,582_212_620,.png,21121,False
583_212_1.png,583_212,.png,15007,False
584_212_1.png,584_212,.png,14041,False
585_928_1.png,585_928,.png,18637,False
586_620_212_1.jpg,586_620_212,.jpg,4096,False
586_620_212_2.jpg,586_620_212,.jpg,4096,False
587_106_1.png,587_106,.png,12304,False
588_016_KOL_DÜGMESİ_1.png,588_016_KOL_DÜGMESİ,.png,10919,False
589_026_126_1.png,589_026_126,.png,10769,False
589_026_126_2.png,589_026_126,.png,6670,False
589_026_126_3.png,589_026_126,.png,6670,False
589_026_126_4.png,589_026_126,.png,10769,False
590_018_KOL_DÜGMESİ_1.png,590_018_KOL_DÜGMESİ,.png,15791,False
591_210_215_1.png,591_210_215,.png,21756,False
592_057_1.jpg,592_057,.jpg,4096,False
593_215_1.jpg,593_215,.jpg,4096,False
594_012_1.jpg,594_012,.jpg,4096,False
595_720_1.png,595_720,.png,17183,False
596_215_1.png,596_215,.png,11725,False
597_040_1.png,597_040,.png,20929,False
598_212_1.png,598_212,.png,14425,False
599_210_1.png,599_210,.png,12461,False
600_210_1.png,600_210,.png,14862,False
601_210_1.png,601_210,.png,17599,False
602_010_1.png,602_010,.png,6041,False
603_210_620_1.png,603_210_620,.png,17892,False
603_210_620_2.png,603_210_620,.png,17892,False
604_027_1.png,604_027,.png,7726,False
605_210_1.png,605_210,.png,15776,False
606_210_1.png,606_210,.png,22180,False
607_208_213_215_210_1.png,607_208_213_215_210,.png,8535,False
608_210_1.png,608_210,.png,18389,False
609_107_1.png,609_107,.png,10516,False
610_210_1.png,610_210,.png,9992,False
611_212_1.png,611_212,.png,12719,False
612_212_1.png,612_212,.png,22269,False
613_212_1.png,613_212,.png,19650,False
614_212_1.png,614_212,.png,17157,False
615_212_1.png,615_212,.png,18150,False
616_211_1.png,616_211,.png,19634,False
617_211_1.png,617_211,.png,23178,False
618_210_1.png,618_210,.png,18704,False
619_209_1.png,619_209,.png,14996,False
620_215_1.png,620_215,.png,19408,False
621_107_1.png,621_107,.png,19182,False
622_211_1.png,622_211,.png,16773,False
623_209_1.png,623_209,.png,17534,False
624_219_1.png,624_219,.png,17526,False
625_210_620_1.png,625_210_620,.png,14785,False
625_210_620_2.png,625_210_620,.png,14785,False
626_213_626_013_1.png,626_213_626_013,.png,13503,False
626_213_626_013_2.png,626_213_626_013,.png,13503,False
626_213_626_013_3.png,626_213_626_013,.png,14305,False
628_214_1.png,628_214,.png,14063,False
629_209_1.png,629_209,.png,15749,False
630_212_1.png,630_212,.png,16490,False
631_211_1.png,631_211,.png,23177,False
632_213_1.png,632_213,.png,14676,False
633_207_1.png,633_207,.png,17182,False
634_208_1.png,634_208,.png,4472,False
635_925_1.png,635_925,.png,15020,False
636_105_209_1.png,636_105_209,.png,4891,False
637_206_209_1.png,637_206_209,.png,7272,False
638_209_620_1.png,638_209_620,.png,22632,False
638_209_620_2.png,638_209_620,.png,22632,False
639_217_1.png,639_217,.png,9477,False
640_212_1.png,640_212,.png,15134,False
641_212_1.png,641_212,.png,17797,False
642_210_1.png,642_210,.png,12340,False
643_210_209_1.png,643_210_209,.png,20749,False
644_016_1.png,644_016,.png,10836,False
645_015_1.png,645_015,.png,20585,False
646_219_1.png,646_219,.png,9673,False
647_212_210_1.png,647_212_210,.png,21104,False
648_913_1.png,648_913,.png,16281,False
649_050_1.png,649_050,.png,8616,False
650_023_1.png,650_023,.png,8457,False
651_618_209_1.png,651_618_209,.png,14952,False
651_618_209_2.png,651_618_209,.png,14952,False
652_045_1.png,652_045,.png,14539,False
653_709_1.png,653_709,.png,12218,False
656_207_656_620_1.png,656_207_656_620,.png,21629,False
656_207_656_620_2.png,656_207_656_620,.png,21629,False
657_208_657_620_1.jpg,657_208_657_620,.jpg,8192,False
657_208_657_620_2.jpg,657_208_657_620,.jpg,8192,False
658_208_658_620_1.png,658_208_658_620,.png,18312,False
658_208_658_620_2.png,658_208_658_620,.png,18312,False
659_210_659_620_1.png,659_210_659_620,.png,21413,False
659_210_659_620_2.png,659_210_659_620,.png,21413,False
660_211_660_620_1.png,660_211_660_620,.png,21517,False
660_211_660_620_2.png,660_211_660_620,.png,21517,False
661_210_661_620_1.png,661_210_661_620,.png,22690,False
661_210_661_620_2.png,661_210_661_620,.png,22690,False
662_210_662_620_1.jpg,662_210_662_620,.jpg,8192,False
662_210_662_620_2.jpg,662_210_662_620,.jpg,8192,False
68601822_1.png,68601822,.png,6506,False
691212_620_1.png,691212_620,.png,27285,False
691212_620_2.png,691212_620,.png,27285,False
694212_620_1.jpg,694212_620,.jpg,4096,False
694212_620_2.jpg,694212_620,.jpg,4096,False
696_211_620_1.png,696_211_620,.png,22860,False
696_211_620_2.png,696_211_620,.png,22860,False
698213_208_209_1.png,698213_208_209,.png,18940,False
724218214_1.png,724218214,.png,9806,False
732_210_208_620_209_1.png,732_210_208_620_209,.png,12494,False
732_210_208_620_209_2.png,732_210_208_620_209,.png,12494,False
735210_209_1.jpg,735210_209,.jpg,4096,False
741043_029_1.png,741043_029,.png,10952,False
742008_010_1.jpg,742008_010,.jpg,4096,False
743209_620_1.png,743209_620,.png,10025,False
743209_620_2.png,743209_620,.png,10025,False
752031035_1.png,752031035,.png,12720,False
763_017_212_1.png,763_017_212,.png,9650,False
781215212_1.png,781215212,.png,16948,False
782212209_1.png,782212209,.png,10101,False
794015012_1.png,794015012,.png,8467,False
798_620_210_1.png,798_620_210,.png,12095,False
803208A_1.png,803208A,.png,17337,False
803208B_1.png,803208B,.png,19432,False
803208D_1.png,803208D,.png,11600,False
803209A_1.png,803209A,.png,12708,False
803210_212A_1.png,803210_212A,.png,19411,False
803210B_1.png,803210B,.png,17631,False
803210C_1.png,803210C,.png,14049,False
803210D_1.png,803210D,.png,21383,False
803210E_1.png,803210E,.png,10079,False
803212C_1.png,803212C,.png,9163,False
803212D_1.png,803212D,.png,9065,False
803212E_1.png,803212E,.png,15480,False
803212F_1.png,803212F,.png,13423,False
803_208_C_212_B_1.png,803_208_C_212_B,.png,14786,False
812209212_1.png,812209212,.png,12385,False
819208_212620_1.png,819208_212620,.png,13024,False
819208_212_620_1.png,819208_212_620,.png,13024,False
821_209_620_1.png,821_209_620,.png,14763,False
826_210_620_1.jpg,826_210_620,.jpg,12288,False
826_210_620_2.jpg,826_210_620,.jpg,12288,False
833_620_212_1.jpg,833_620_212,.jpg,20480,False
833_620_212_2.jpg,833_620_212,.jpg,20480,False
848_010_014_024_1.png,848_010_014_024,.png,11829,False
858_015_018_020_1.png,858_015_018_020,.png,15068,False
859_715_711_1.png,859_715_711,.png,16290,False
864_017_012_1.png,864_017_012,.png,15199,False
865_018_015_12_1.png,865_018_015_12,.png,8882,False
867_019_014_012_1.jpg,867_019_014_012,.jpg,4096,False
"873_027,5_22,5_17,5_1.jpg","873_027,5_22,5_17,5",.jpg,4096,False
"875_617,5_210_1.jpg","875_617,5_210",.jpg,4096,False
"875_617,5_210_2.jpg","875_617,5_210",.jpg,4096,False
"877_011,5_015,5_1.jpg","877_011,5_015,5",.jpg,4096,False
879_915_912_1.jpg,879_915_912,.jpg,4096,False
"880_29,5_1.jpg","880_29,5",.jpg,4096,False
889_008_013_017_022_027_1.png,889_008_013_017_022_027,.png,20802,False
890_020_024_1.png,890_020_024,.png,17374,False
891_020_025_030_1.png,891_020_025_030,.png,20678,False
892_020_025_030_1.png,892_020_025_030,.png,15079,False
902_008Y_010-Y_012_016_018_020_1.jpg,902_008Y_010-Y_012_016_018_020,.jpg,4096,False
903_010-Y_012_016_018_020_1.jpg,903_010-Y_012_016_018_020,.jpg,4096,False
910_121_130_1.jpg,910_121_130,.jpg,12288,False
915_019_030_1.jpg,915_019_030,.jpg,20480,False
"916_207,5_12_1.jpg","916_207,5_12",.jpg,12288,False
917_208_008_1.jpg,917_208_008,.jpg,28672,False
"918_207,5_007,5_1.jpg","918_207,5_007,5",.jpg,12288,False
"918_207,5_007,5_2.jpg","918_207,5_007,5",.jpg,12288,False
"919_014_023,5_1.jpg","919_014_023,5",.jpg,16384,False
930_008_10_12_14_18_20_1.jpg,930_008_10_12_14_18_20,.jpg,16384,False
932_910_908_1.jpg,932_910_908,.jpg,16384,False
934_015_20_25_30_aynı_ebatlarda_taşlı_1.jpg,934_015_20_25_30_aynı_ebatlarda_taşlı,.jpg,12288,False
939_060_taşlı_ve_kulplu_1.jpg,939_060_taşlı_ve_kulplu,.jpg,16384,False
943_çoklu_kalıp_1.jpg,943_çoklu_kalıp,.jpg,122880,False
944_çoklu_kalıp_1.jpg,944_çoklu_kalıp,.jpg,12288,False
945_çoklu_kalıp_1.jpg,945_çoklu_kalıp,.jpg,12288,False
946_No_24_kuşgözü_1.jpg,946_No_24_kuşgözü,.jpg,12288,False
947_038_025_080_1.jpg,947_038_025_080,.jpg,12288,False
"951207,5_07,5_1.jpg","951207,5_07,5",.jpg,8192,False
"951207,5_07,5_2.jpg","951207,5_07,5",.jpg,12288,False
"957207_7,8_1.jpg","957207_7,8",.jpg,8192,False
"957207_7,8_2.jpg","957207_7,8",.jpg,8192,False
"958209_5,8_1.jpg","958209_5,8",.jpg,8192,False
960018_024_15_1.jpg,960018_024_15,.jpg,12288,False
961211_011_1.jpg,961211_011,.jpg,73728,False
961211_011_2.jpg,961211_011,.jpg,102400,False
963009_012_1.jpg,963009_012,.jpg,9953,False
963009_012_2.jpg,963009_012,.jpg,12288,False
965015_025_1.jpg,965015_025,.jpg,81920,False
"968206,5_207,5_208,5_209,5_210,5_1.jpg","968206,5_207,5_208,5_209,5_210,5",.jpg,86016,False
971_024_030_040_020_027_034_1.jpg,971_024_030_040_020_027_034,.jpg,109156,False
974_909_910_1.jpg,974_909_910,.jpg,49152,False
978_015_018_020_023_025_1.jpg,978_015_018_020_023_025,.jpg,53248,False
979_015_020_1.jpg,979_015_020,.jpg,40960,False
"984_017X13,5_1.png","984_017X13,5",.png,36360,False
985_022X10_1.png,985_022X10,.png,404131,False
995_013_020_1.jpg,995_013_020,.jpg,12288,False
"996008,5_1.png","996008,5",.png,251656,False
